id,date,store_nbr,family,onpromotion,city,state,type,cluster,dcoilwtico,transactions,holiday_type
3026318,736571,22,20.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026319,736571,22,21.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026320,736571,22,22.0,1,16.0,11.0,2.0,7,45.96,0.0,1.0
3026321,736571,22,23.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026322,736571,22,24.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026323,736571,22,25.0,11,16.0,11.0,2.0,7,45.96,0.0,1.0
3026324,736571,22,26.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026325,736571,22,27.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026326,736571,22,28.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026327,736571,22,29.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3026328,736571,22,30.0,2,16.0,11.0,2.0,7,45.96,0.0,1.0
3026329,736571,22,31.0,7,16.0,11.0,2.0,7,45.96,0.0,1.0
3026330,736571,22,32.0,0,16.0,11.0,2.0,7,45.96,0.0,1.0
3028080,736572,22,0.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028081,736572,22,1.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028082,736572,22,2.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028083,736572,22,3.0,18,16.0,11.0,2.0,7,47.26,0.0,1.0
3028084,736572,22,4.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028085,736572,22,5.0,3,16.0,11.0,2.0,7,47.26,0.0,1.0
3028086,736572,22,6.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028087,736572,22,7.0,15,16.0,11.0,2.0,7,47.26,0.0,1.0
3028088,736572,22,8.0,4,16.0,11.0,2.0,7,47.26,0.0,1.0
3028089,736572,22,9.0,4,16.0,11.0,2.0,7,47.26,0.0,1.0
3028090,736572,22,10.0,1,16.0,11.0,2.0,7,47.26,0.0,1.0
3028091,736572,22,11.0,1,16.0,11.0,2.0,7,47.26,0.0,1.0
3028092,736572,22,12.0,68,16.0,11.0,2.0,7,47.26,0.0,1.0
3028093,736572,22,13.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028094,736572,22,14.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028095,736572,22,15.0,1,16.0,11.0,2.0,7,47.26,0.0,1.0
3028096,736572,22,16.0,2,16.0,11.0,2.0,7,47.26,0.0,1.0
3028097,736572,22,17.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028098,736572,22,18.0,4,16.0,11.0,2.0,7,47.26,0.0,1.0
3028099,736572,22,19.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028100,736572,22,20.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028101,736572,22,21.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028102,736572,22,22.0,1,16.0,11.0,2.0,7,47.26,0.0,1.0
3028103,736572,22,23.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028104,736572,22,24.0,17,16.0,11.0,2.0,7,47.26,0.0,1.0
3028105,736572,22,25.0,8,16.0,11.0,2.0,7,47.26,0.0,1.0
3028106,736572,22,26.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028107,736572,22,27.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028108,736572,22,28.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028109,736572,22,29.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3028110,736572,22,30.0,2,16.0,11.0,2.0,7,47.26,0.0,1.0
3028111,736572,22,31.0,6,16.0,11.0,2.0,7,47.26,0.0,1.0
3028112,736572,22,32.0,0,16.0,11.0,2.0,7,47.26,0.0,1.0
3001383,736557,23,0.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001384,736557,23,1.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001385,736557,23,2.0,2,0.0,15.0,3.0,9,46.8,0.0,1.0
3001386,736557,23,3.0,21,0.0,15.0,3.0,9,46.8,0.0,1.0
3001387,736557,23,4.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001388,736557,23,5.0,12,0.0,15.0,3.0,9,46.8,0.0,1.0
3001389,736557,23,6.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001390,736557,23,7.0,24,0.0,15.0,3.0,9,46.8,0.0,1.0
3001391,736557,23,8.0,45,0.0,15.0,3.0,9,46.8,0.0,1.0
3001392,736557,23,9.0,18,0.0,15.0,3.0,9,46.8,0.0,1.0
3001393,736557,23,10.0,1,0.0,15.0,3.0,9,46.8,0.0,1.0
3001394,736557,23,11.0,1,0.0,15.0,3.0,9,46.8,0.0,1.0
3001395,736557,23,12.0,70,0.0,15.0,3.0,9,46.8,0.0,1.0
3001396,736557,23,13.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001397,736557,23,14.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001398,736557,23,15.0,2,0.0,15.0,3.0,9,46.8,0.0,1.0
3001399,736557,23,16.0,6,0.0,15.0,3.0,9,46.8,0.0,1.0
3001400,736557,23,17.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001401,736557,23,18.0,12,0.0,15.0,3.0,9,46.8,0.0,1.0
3001402,736557,23,19.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001403,736557,23,20.0,16,0.0,15.0,3.0,9,46.8,0.0,1.0
3001404,736557,23,21.0,5,0.0,15.0,3.0,9,46.8,0.0,1.0
3001405,736557,23,22.0,9,0.0,15.0,3.0,9,46.8,0.0,1.0
3001406,736557,23,23.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001407,736557,23,24.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001408,736557,23,25.0,19,0.0,15.0,3.0,9,46.8,0.0,1.0
3001409,736557,23,26.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001410,736557,23,27.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001411,736557,23,28.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001412,736557,23,29.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3001413,736557,23,30.0,253,0.0,15.0,3.0,9,46.8,0.0,1.0
3001414,736557,23,31.0,14,0.0,15.0,3.0,9,46.8,0.0,1.0
3001415,736557,23,32.0,0,0.0,15.0,3.0,9,46.8,0.0,1.0
3003165,736558,23,0.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003166,736558,23,1.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003167,736558,23,2.0,1,0.0,15.0,3.0,9,47.07,0.0,1.0
3003168,736558,23,3.0,12,0.0,15.0,3.0,9,47.07,0.0,1.0
3003169,736558,23,4.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003170,736558,23,5.0,10,0.0,15.0,3.0,9,47.07,0.0,1.0
3003171,736558,23,6.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003172,736558,23,7.0,8,0.0,15.0,3.0,9,47.07,0.0,1.0
3003173,736558,23,8.0,12,0.0,15.0,3.0,9,47.07,0.0,1.0
3003174,736558,23,9.0,7,0.0,15.0,3.0,9,47.07,0.0,1.0
3003175,736558,23,10.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003176,736558,23,11.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003177,736558,23,12.0,28,0.0,15.0,3.0,9,47.07,0.0,1.0
3003178,736558,23,13.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003179,736558,23,14.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003180,736558,23,15.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003181,736558,23,16.0,1,0.0,15.0,3.0,9,47.07,0.0,1.0
3003182,736558,23,17.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003183,736558,23,18.0,3,0.0,15.0,3.0,9,47.07,0.0,1.0
3003184,736558,23,19.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003185,736558,23,20.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003186,736558,23,21.0,1,0.0,15.0,3.0,9,47.07,0.0,1.0
3003187,736558,23,22.0,4,0.0,15.0,3.0,9,47.07,0.0,1.0
3003188,736558,23,23.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003189,736558,23,24.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003190,736558,23,25.0,8,0.0,15.0,3.0,9,47.07,0.0,1.0
3003191,736558,23,26.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003192,736558,23,27.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003193,736558,23,28.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003194,736558,23,29.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003195,736558,23,30.0,5,0.0,15.0,3.0,9,47.07,0.0,1.0
3003196,736558,23,31.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3003197,736558,23,32.0,0,0.0,15.0,3.0,9,47.07,0.0,1.0
3004947,736559,23,0.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004948,736559,23,1.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004949,736559,23,2.0,1,0.0,15.0,3.0,9,48.59,0.0,1.0
3004950,736559,23,3.0,9,0.0,15.0,3.0,9,48.59,0.0,1.0
3004951,736559,23,4.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004952,736559,23,5.0,7,0.0,15.0,3.0,9,48.59,0.0,1.0
3004953,736559,23,6.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004954,736559,23,7.0,6,0.0,15.0,3.0,9,48.59,0.0,1.0
3004955,736559,23,8.0,16,0.0,15.0,3.0,9,48.59,0.0,1.0
3004956,736559,23,9.0,52,0.0,15.0,3.0,9,48.59,0.0,1.0
3004957,736559,23,10.0,18,0.0,15.0,3.0,9,48.59,0.0,1.0
3004958,736559,23,11.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004959,736559,23,12.0,28,0.0,15.0,3.0,9,48.59,0.0,1.0
3004960,736559,23,13.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004961,736559,23,14.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004962,736559,23,15.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004963,736559,23,16.0,2,0.0,15.0,3.0,9,48.59,0.0,1.0
3004964,736559,23,17.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004965,736559,23,18.0,5,0.0,15.0,3.0,9,48.59,0.0,1.0
3004966,736559,23,19.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004967,736559,23,20.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004968,736559,23,21.0,1,0.0,15.0,3.0,9,48.59,0.0,1.0
3004969,736559,23,22.0,6,0.0,15.0,3.0,9,48.59,0.0,1.0
3004970,736559,23,23.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004971,736559,23,24.0,41,0.0,15.0,3.0,9,48.59,0.0,1.0
3004972,736559,23,25.0,9,0.0,15.0,3.0,9,48.59,0.0,1.0
3004973,736559,23,26.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004974,736559,23,27.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004975,736559,23,28.0,33,0.0,15.0,3.0,9,48.59,0.0,1.0
3004976,736559,23,29.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004977,736559,23,30.0,5,0.0,15.0,3.0,9,48.59,0.0,1.0
3004978,736559,23,31.0,0,0.0,15.0,3.0,9,48.59,0.0,1.0
3004979,736559,23,32.0,4,0.0,15.0,3.0,9,48.59,0.0,1.0
3006729,736560,23,0.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006730,736560,23,1.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006731,736560,23,2.0,2,0.0,15.0,3.0,9,47.39,0.0,1.0
3006732,736560,23,3.0,11,0.0,15.0,3.0,9,47.39,0.0,1.0
3006733,736560,23,4.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006734,736560,23,5.0,6,0.0,15.0,3.0,9,47.39,0.0,1.0
3006735,736560,23,6.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006736,736560,23,7.0,7,0.0,15.0,3.0,9,47.39,0.0,1.0
3006737,736560,23,8.0,14,0.0,15.0,3.0,9,47.39,0.0,1.0
3006738,736560,23,9.0,6,0.0,15.0,3.0,9,47.39,0.0,1.0
3006739,736560,23,10.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006740,736560,23,11.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006741,736560,23,12.0,32,0.0,15.0,3.0,9,47.39,0.0,1.0
3006742,736560,23,13.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006743,736560,23,14.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006744,736560,23,15.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006745,736560,23,16.0,2,0.0,15.0,3.0,9,47.39,0.0,1.0
3006746,736560,23,17.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006747,736560,23,18.0,6,0.0,15.0,3.0,9,47.39,0.0,1.0
3006748,736560,23,19.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006749,736560,23,20.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006750,736560,23,21.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006751,736560,23,22.0,6,0.0,15.0,3.0,9,47.39,0.0,1.0
3006752,736560,23,23.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006753,736560,23,24.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006754,736560,23,25.0,10,0.0,15.0,3.0,9,47.39,0.0,1.0
3006755,736560,23,26.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006756,736560,23,27.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006757,736560,23,28.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006758,736560,23,29.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006759,736560,23,30.0,5,0.0,15.0,3.0,9,47.39,0.0,1.0
3006760,736560,23,31.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3006761,736560,23,32.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008511,736561,23,0.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008512,736561,23,1.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008513,736561,23,2.0,1,0.0,15.0,3.0,9,47.39,0.0,1.0
3008514,736561,23,3.0,14,0.0,15.0,3.0,9,47.39,0.0,1.0
3008515,736561,23,4.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008516,736561,23,5.0,5,0.0,15.0,3.0,9,47.39,0.0,1.0
3008517,736561,23,6.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008518,736561,23,7.0,8,0.0,15.0,3.0,9,47.39,0.0,1.0
3008519,736561,23,8.0,13,0.0,15.0,3.0,9,47.39,0.0,1.0
3008520,736561,23,9.0,7,0.0,15.0,3.0,9,47.39,0.0,1.0
3008521,736561,23,10.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008522,736561,23,11.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008523,736561,23,12.0,28,0.0,15.0,3.0,9,47.39,0.0,1.0
3008524,736561,23,13.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008525,736561,23,14.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008526,736561,23,15.0,1,0.0,15.0,3.0,9,47.39,0.0,1.0
3008527,736561,23,16.0,3,0.0,15.0,3.0,9,47.39,0.0,1.0
3008528,736561,23,17.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008529,736561,23,18.0,6,0.0,15.0,3.0,9,47.39,0.0,1.0
3008530,736561,23,19.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008531,736561,23,20.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008532,736561,23,21.0,2,0.0,15.0,3.0,9,47.39,0.0,1.0
3008533,736561,23,22.0,5,0.0,15.0,3.0,9,47.39,0.0,1.0
3008534,736561,23,23.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008535,736561,23,24.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008536,736561,23,25.0,11,0.0,15.0,3.0,9,47.39,0.0,1.0
3008537,736561,23,26.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008538,736561,23,27.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008539,736561,23,28.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008540,736561,23,29.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008541,736561,23,30.0,5,0.0,15.0,3.0,9,47.39,0.0,1.0
3008542,736561,23,31.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3008543,736561,23,32.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010293,736562,23,0.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010294,736562,23,1.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010295,736562,23,2.0,2,0.0,15.0,3.0,9,47.39,0.0,1.0
3010296,736562,23,3.0,7,0.0,15.0,3.0,9,47.39,0.0,1.0
3010297,736562,23,4.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010298,736562,23,5.0,8,0.0,15.0,3.0,9,47.39,0.0,1.0
3010299,736562,23,6.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010300,736562,23,7.0,7,0.0,15.0,3.0,9,47.39,0.0,1.0
3010301,736562,23,8.0,14,0.0,15.0,3.0,9,47.39,0.0,1.0
3010302,736562,23,9.0,6,0.0,15.0,3.0,9,47.39,0.0,1.0
3010303,736562,23,10.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010304,736562,23,11.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010305,736562,23,12.0,29,0.0,15.0,3.0,9,47.39,0.0,1.0
3010306,736562,23,13.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010307,736562,23,14.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010308,736562,23,15.0,1,0.0,15.0,3.0,9,47.39,0.0,1.0
3010309,736562,23,16.0,2,0.0,15.0,3.0,9,47.39,0.0,1.0
3010310,736562,23,17.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010311,736562,23,18.0,5,0.0,15.0,3.0,9,47.39,0.0,1.0
3010312,736562,23,19.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010313,736562,23,20.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010314,736562,23,21.0,1,0.0,15.0,3.0,9,47.39,0.0,1.0
3010315,736562,23,22.0,2,0.0,15.0,3.0,9,47.39,0.0,1.0
3010316,736562,23,23.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010317,736562,23,24.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010318,736562,23,25.0,10,0.0,15.0,3.0,9,47.39,0.0,1.0
3010319,736562,23,26.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010320,736562,23,27.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010321,736562,23,28.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010322,736562,23,29.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010323,736562,23,30.0,3,0.0,15.0,3.0,9,47.39,0.0,1.0
3010324,736562,23,31.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3010325,736562,23,32.0,0,0.0,15.0,3.0,9,47.39,0.0,1.0
3012075,736563,23,0.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012076,736563,23,1.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012077,736563,23,2.0,1,0.0,15.0,3.0,9,47.65,0.0,1.0
3012078,736563,23,3.0,8,0.0,15.0,3.0,9,47.65,0.0,1.0
3012079,736563,23,4.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012080,736563,23,5.0,9,0.0,15.0,3.0,9,47.65,0.0,1.0
3012081,736563,23,6.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012082,736563,23,7.0,6,0.0,15.0,3.0,9,47.65,0.0,1.0
3012083,736563,23,8.0,14,0.0,15.0,3.0,9,47.65,0.0,1.0
3012084,736563,23,9.0,6,0.0,15.0,3.0,9,47.65,0.0,1.0
3012085,736563,23,10.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012086,736563,23,11.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012087,736563,23,12.0,25,0.0,15.0,3.0,9,47.65,0.0,1.0
3012088,736563,23,13.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012089,736563,23,14.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012090,736563,23,15.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012091,736563,23,16.0,1,0.0,15.0,3.0,9,47.65,0.0,1.0
3012092,736563,23,17.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012093,736563,23,18.0,4,0.0,15.0,3.0,9,47.65,0.0,1.0
3012094,736563,23,19.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012095,736563,23,20.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012096,736563,23,21.0,1,0.0,15.0,3.0,9,47.65,0.0,1.0
3012097,736563,23,22.0,5,0.0,15.0,3.0,9,47.65,0.0,1.0
3012098,736563,23,23.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012099,736563,23,24.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012100,736563,23,25.0,10,0.0,15.0,3.0,9,47.65,0.0,1.0
3012101,736563,23,26.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012102,736563,23,27.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012103,736563,23,28.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012104,736563,23,29.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012105,736563,23,30.0,3,0.0,15.0,3.0,9,47.65,0.0,1.0
3012106,736563,23,31.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3012107,736563,23,32.0,0,0.0,15.0,3.0,9,47.65,0.0,1.0
3013857,736564,23,0.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013858,736564,23,1.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013859,736564,23,2.0,2,0.0,15.0,3.0,9,48.45,0.0,1.0
3013860,736564,23,3.0,12,0.0,15.0,3.0,9,48.45,0.0,1.0
3013861,736564,23,4.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013862,736564,23,5.0,9,0.0,15.0,3.0,9,48.45,0.0,1.0
3013863,736564,23,6.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013864,736564,23,7.0,11,0.0,15.0,3.0,9,48.45,0.0,1.0
3013865,736564,23,8.0,20,0.0,15.0,3.0,9,48.45,0.0,1.0
3013866,736564,23,9.0,6,0.0,15.0,3.0,9,48.45,0.0,1.0
3013867,736564,23,10.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013868,736564,23,11.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013869,736564,23,12.0,35,0.0,15.0,3.0,9,48.45,0.0,1.0
3013870,736564,23,13.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013871,736564,23,14.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013872,736564,23,15.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013873,736564,23,16.0,1,0.0,15.0,3.0,9,48.45,0.0,1.0
3013874,736564,23,17.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013875,736564,23,18.0,4,0.0,15.0,3.0,9,48.45,0.0,1.0
3013876,736564,23,19.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013877,736564,23,20.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013878,736564,23,21.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013879,736564,23,22.0,4,0.0,15.0,3.0,9,48.45,0.0,1.0
3013880,736564,23,23.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013881,736564,23,24.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013882,736564,23,25.0,11,0.0,15.0,3.0,9,48.45,0.0,1.0
3013883,736564,23,26.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013884,736564,23,27.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013885,736564,23,28.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013886,736564,23,29.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013887,736564,23,30.0,180,0.0,15.0,3.0,9,48.45,0.0,1.0
3013888,736564,23,31.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3013889,736564,23,32.0,0,0.0,15.0,3.0,9,48.45,0.0,1.0
3015639,736565,23,0.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015640,736565,23,1.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015641,736565,23,2.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015642,736565,23,3.0,27,0.0,15.0,3.0,9,47.24,0.0,0.0
3015643,736565,23,4.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015644,736565,23,5.0,9,0.0,15.0,3.0,9,47.24,0.0,0.0
3015645,736565,23,6.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015646,736565,23,7.0,8,0.0,15.0,3.0,9,47.24,0.0,0.0
3015647,736565,23,8.0,8,0.0,15.0,3.0,9,47.24,0.0,0.0
3015648,736565,23,9.0,7,0.0,15.0,3.0,9,47.24,0.0,0.0
3015649,736565,23,10.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015650,736565,23,11.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015651,736565,23,12.0,40,0.0,15.0,3.0,9,47.24,0.0,0.0
3015652,736565,23,13.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015653,736565,23,14.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015654,736565,23,15.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015655,736565,23,16.0,1,0.0,15.0,3.0,9,47.24,0.0,0.0
3015656,736565,23,17.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015657,736565,23,18.0,4,0.0,15.0,3.0,9,47.24,0.0,0.0
3015658,736565,23,19.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015659,736565,23,20.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015660,736565,23,21.0,2,0.0,15.0,3.0,9,47.24,0.0,0.0
3015661,736565,23,22.0,1,0.0,15.0,3.0,9,47.24,0.0,0.0
3015662,736565,23,23.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015663,736565,23,24.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015664,736565,23,25.0,8,0.0,15.0,3.0,9,47.24,0.0,0.0
3015665,736565,23,26.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015666,736565,23,27.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015667,736565,23,28.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
3015668,736565,23,29.0,0,0.0,15.0,3.0,9,47.24,0.0,0.0
